day	macro	dimension	value
2019-06-26	users	kurdish_female_users	13
2019-06-26	users	arab_users	6097
2019-06-26	users	arab_male_users	2516
2019-06-26	users	arab_female_users	615
2019-06-27	tweets	male_tweets	15929
2019-06-27	tweets	female_tweets	6470
2019-06-27	tweets	kurdish_tweets	578
2019-06-27	tweets	kurdish_male_tweets	190
2019-06-27	tweets	kurdish_female_tweets	30
2019-06-27	tweets	youth_focused_tweets	104
2019-06-27	users	male_users	3208
2019-06-27	users	female_users	852
2019-06-27	users	influencers_7k_20k	166
2019-06-27	users	influencers_20k_35k	35
2019-06-27	users	influencers_35k_and_above	78
2019-06-27	users	kurdish_users	152
2019-06-27	users	kurdish_male_users	68
2019-06-27	users	kurdish_female_users	15
2019-06-27	users	arab_users	6176
2019-06-27	users	arab_male_users	2482
2019-06-27	users	arab_female_users	673
2019-06-28	tweets	male_tweets	17515
2019-06-28	tweets	female_tweets	6329
2019-06-28	tweets	kurdish_tweets	474
2019-06-28	tweets	kurdish_male_tweets	192
2019-06-28	tweets	kurdish_female_tweets	21
2019-06-28	tweets	youth_focused_tweets	109
2019-06-28	users	male_users	3553
2019-06-28	users	female_users	866
2019-06-28	users	influencers_7k_20k	166
2019-06-28	users	influencers_20k_35k	40
2019-06-28	users	influencers_35k_and_above	67
2019-06-28	users	kurdish_users	144
2019-06-28	users	kurdish_male_users	74
2019-06-28	users	kurdish_female_users	12
2019-06-28	users	arab_users	6582
2019-06-28	users	arab_male_users	2791
2019-06-28	users	arab_female_users	686
2019-06-29	tweets	male_tweets	15456
2019-06-29	tweets	female_tweets	6100
2019-06-29	tweets	kurdish_tweets	658
2019-06-29	tweets	kurdish_male_tweets	166
2019-06-29	tweets	kurdish_female_tweets	41
2019-06-29	tweets	youth_focused_tweets	107
2019-06-29	users	male_users	3178
2019-06-29	users	female_users	830
2019-06-29	users	influencers_7k_20k	162
2019-06-29	users	influencers_20k_35k	34
2019-06-29	users	influencers_35k_and_above	80
2019-06-29	users	kurdish_users	163
2019-06-29	users	kurdish_male_users	75
2019-06-29	users	kurdish_female_users	12
2019-06-29	users	arab_users	6009
2019-06-29	users	arab_male_users	2460
2019-06-29	users	arab_female_users	657
2019-06-30	tweets	male_tweets	15441
2019-06-30	tweets	female_tweets	6033
2019-06-30	tweets	kurdish_tweets	449
2019-06-30	tweets	kurdish_male_tweets	92
2019-06-30	tweets	kurdish_female_tweets	43
2019-06-30	tweets	youth_focused_tweets	115
2019-06-30	users	male_users	3112
2019-06-30	users	female_users	843
2019-06-30	users	influencers_7k_20k	156
2019-06-30	users	influencers_20k_35k	42
2019-06-30	users	influencers_35k_and_above	77
2019-06-30	users	kurdish_users	135
2019-06-30	users	kurdish_male_users	55
2019-06-30	users	kurdish_female_users	10
2019-06-30	users	arab_users	5993
2019-06-30	users	arab_male_users	2422
2019-06-30	users	arab_female_users	665
2019-07-01	tweets	male_tweets	15862
2019-07-01	tweets	female_tweets	5633
2019-07-01	tweets	kurdish_tweets	538
2019-07-01	tweets	kurdish_male_tweets	162
2019-07-01	tweets	kurdish_female_tweets	39
2019-07-01	tweets	youth_focused_tweets	105
2019-07-01	users	male_users	3169
2019-07-01	users	female_users	836
2019-07-01	users	influencers_7k_20k	162
2019-07-01	users	influencers_20k_35k	38
2019-07-01	users	influencers_35k_and_above	85
2019-07-01	users	kurdish_users	137
2019-07-01	users	kurdish_male_users	59
2019-07-01	users	kurdish_female_users	10
2019-07-01	users	arab_users	6104
2019-07-01	users	arab_male_users	2465
2019-07-01	users	arab_female_users	655
2019-07-02	tweets	male_tweets	15927
2019-07-02	tweets	female_tweets	5856
2019-07-02	tweets	kurdish_tweets	589
2019-07-02	tweets	kurdish_male_tweets	208
2019-07-02	tweets	kurdish_female_tweets	49
2019-07-02	tweets	youth_focused_tweets	99
2019-07-02	users	male_users	3306
2019-07-02	users	female_users	858
2019-07-02	users	influencers_7k_20k	158
2019-07-02	users	influencers_20k_35k	40
2019-07-02	users	influencers_35k_and_above	84
2019-07-02	users	kurdish_users	141
2019-07-02	users	kurdish_male_users	61
2019-07-02	users	kurdish_female_users	11
2019-07-02	users	arab_users	6244
2019-07-02	users	arab_male_users	2555
2019-07-02	users	arab_female_users	665
2019-07-03	tweets	male_tweets	16903
2019-07-03	tweets	female_tweets	6282
2019-07-03	tweets	kurdish_tweets	559
2019-07-03	tweets	kurdish_male_tweets	144
2019-07-03	tweets	kurdish_female_tweets	55
2019-07-03	tweets	youth_focused_tweets	95
2019-07-03	users	male_users	3389
2019-07-03	users	female_users	912
2019-07-03	users	influencers_7k_20k	167
2019-07-03	users	influencers_20k_35k	40
2019-07-03	users	influencers_35k_and_above	79
2019-07-03	users	kurdish_users	153
2019-07-03	users	kurdish_male_users	61
2019-07-03	users	kurdish_female_users	16
2019-07-03	users	arab_users	6440
2019-07-03	users	arab_male_users	2658
2019-07-03	users	arab_female_users	690
2019-07-04	tweets	male_tweets	15912
2019-07-04	tweets	female_tweets	6521
2019-07-04	tweets	kurdish_tweets	632
2019-07-04	tweets	kurdish_male_tweets	153
2019-07-04	tweets	kurdish_female_tweets	55
2019-07-04	tweets	youth_focused_tweets	146
2019-07-04	users	male_users	3310
2019-07-04	users	female_users	899
2019-07-04	users	influencers_7k_20k	157
2019-07-04	users	influencers_20k_35k	44
2019-07-04	users	influencers_35k_and_above	84
2019-07-04	users	kurdish_users	135
2019-07-04	users	kurdish_male_users	62
2019-07-04	users	kurdish_female_users	16
2019-07-04	users	arab_users	6259
2019-07-04	users	arab_male_users	2586
2019-07-04	users	arab_female_users	682
2019-07-05	tweets	male_tweets	17563
2019-07-05	tweets	female_tweets	6040
2019-07-05	tweets	kurdish_tweets	496
2019-07-05	tweets	kurdish_male_tweets	137
2019-07-05	tweets	kurdish_female_tweets	46
2019-07-05	tweets	youth_focused_tweets	142
2019-07-05	users	male_users	3721
2019-07-05	users	female_users	978
2019-07-05	users	influencers_7k_20k	169
2019-07-05	users	influencers_20k_35k	42
2019-07-05	users	influencers_35k_and_above	83
2019-07-05	users	kurdish_users	135
2019-07-05	users	kurdish_male_users	62
2019-07-05	users	kurdish_female_users	12
2019-07-05	users	arab_users	6936
2019-07-05	users	arab_male_users	2885
2019-07-05	users	arab_female_users	771
2019-07-06	tweets	male_tweets	16188
2019-07-06	tweets	female_tweets	6068
2019-07-06	tweets	kurdish_tweets	609
2019-07-06	tweets	kurdish_male_tweets	143
2019-07-06	tweets	kurdish_female_tweets	36
2019-07-06	tweets	youth_focused_tweets	138
2019-07-06	users	male_users	3452
2019-07-06	users	female_users	858
2019-07-06	users	influencers_7k_20k	164
2019-07-06	users	influencers_20k_35k	35
2019-07-06	users	influencers_35k_and_above	73
2019-07-06	users	kurdish_users	118
2019-07-06	users	kurdish_male_users	51
2019-07-06	users	kurdish_female_users	10
2019-07-06	users	arab_users	6541
2019-07-06	users	arab_male_users	2730
2019-07-06	users	arab_female_users	656
2019-07-07	tweets	male_tweets	15576
2019-07-07	tweets	female_tweets	6415
2019-07-07	tweets	kurdish_tweets	619
2019-07-07	tweets	kurdish_male_tweets	200
2019-07-07	tweets	kurdish_female_tweets	65
2019-07-07	tweets	youth_focused_tweets	90
2019-07-07	users	male_users	3304
2019-07-07	users	female_users	929
2019-07-07	users	influencers_7k_20k	164
2019-07-07	users	influencers_20k_35k	42
2019-07-07	users	influencers_35k_and_above	83
2019-07-07	users	kurdish_users	149
2019-07-07	users	kurdish_male_users	70
2019-07-07	users	kurdish_female_users	14
2019-07-07	users	arab_users	6396
2019-07-07	users	arab_male_users	2595
2019-07-07	users	arab_female_users	720
2019-07-08	tweets	male_tweets	16597
2019-07-08	tweets	female_tweets	5855
2019-07-08	tweets	kurdish_tweets	549
2019-07-08	tweets	kurdish_male_tweets	133
2019-07-08	tweets	kurdish_female_tweets	56
2019-07-08	tweets	youth_focused_tweets	124
2019-07-08	users	male_users	3417
2019-07-08	users	female_users	948
2019-07-08	users	influencers_7k_20k	179
2019-07-08	users	influencers_20k_35k	35
2019-07-08	users	influencers_35k_and_above	78
2019-07-08	users	kurdish_users	152
2019-07-08	users	kurdish_male_users	70
2019-07-08	users	kurdish_female_users	13
2019-07-08	users	arab_users	6457
2019-07-08	users	arab_male_users	2674
2019-07-08	users	arab_female_users	728
2019-07-09	tweets	male_tweets	13229
2019-07-09	tweets	female_tweets	5022
2019-07-09	tweets	kurdish_tweets	456
2019-07-09	tweets	kurdish_male_tweets	122
2019-07-09	tweets	kurdish_female_tweets	63
2019-07-09	tweets	youth_focused_tweets	86
2019-07-09	users	male_users	2967
2019-07-09	users	female_users	836
2019-07-09	users	influencers_7k_20k	159
2019-07-09	users	influencers_20k_35k	42
2019-07-09	users	influencers_35k_and_above	79
2019-07-09	users	kurdish_users	136
2019-07-09	users	kurdish_male_users	52
2019-07-09	users	kurdish_female_users	19
2019-07-09	users	arab_users	5738
2019-07-09	users	arab_male_users	2308
2019-07-09	users	arab_female_users	614
2019-07-10	tweets	male_tweets	13335
2019-07-10	tweets	female_tweets	5353
2019-07-10	tweets	kurdish_tweets	653
2019-07-10	tweets	kurdish_male_tweets	194
2019-07-10	tweets	kurdish_female_tweets	64
2019-07-10	tweets	youth_focused_tweets	88
2019-07-10	users	male_users	3004
2019-07-10	users	female_users	829
2019-07-10	users	influencers_7k_20k	155
2019-07-10	users	influencers_20k_35k	40
2019-07-10	users	influencers_35k_and_above	86
2019-07-10	users	kurdish_users	185
2019-07-10	users	kurdish_male_users	84
2019-07-10	users	kurdish_female_users	16
2019-07-10	users	arab_users	5605
2019-07-10	users	arab_male_users	2243
2019-07-10	users	arab_female_users	624
2019-07-11	tweets	male_tweets	11369
2019-07-11	tweets	female_tweets	4569
2019-07-11	tweets	kurdish_tweets	517
2019-07-11	tweets	kurdish_male_tweets	156
2019-07-11	tweets	kurdish_female_tweets	47
2019-07-11	tweets	youth_focused_tweets	69
2019-07-11	users	male_users	2900
2019-07-11	users	female_users	776
2019-07-11	users	influencers_7k_20k	154
2019-07-11	users	influencers_20k_35k	42
2019-07-11	users	influencers_35k_and_above	78
2019-07-11	users	kurdish_users	159
2019-07-11	users	kurdish_male_users	65
2019-07-11	users	kurdish_female_users	15
2019-07-11	users	arab_users	5432
2019-07-11	users	arab_male_users	2248
2019-07-11	users	arab_female_users	575
2019-07-12	tweets	male_tweets	10244
2019-07-12	tweets	female_tweets	3566
2019-07-12	tweets	kurdish_tweets	426
2019-07-12	tweets	kurdish_male_tweets	141
2019-07-12	tweets	kurdish_female_tweets	29
2019-07-12	tweets	youth_focused_tweets	81
2019-07-12	users	male_users	2835
2019-07-12	users	female_users	745
2019-07-12	users	influencers_7k_20k	144
2019-07-12	users	influencers_20k_35k	41
2019-07-12	users	influencers_35k_and_above	75
2019-07-12	users	kurdish_users	128
2019-07-12	users	kurdish_male_users	52
2019-07-12	users	kurdish_female_users	10
2019-07-12	users	arab_users	5161
2019-07-12	users	arab_male_users	2109
2019-07-12	users	arab_female_users	561
2019-07-13	tweets	male_tweets	13711
2019-07-13	tweets	female_tweets	6021
2019-07-13	tweets	kurdish_tweets	614
2019-07-13	tweets	kurdish_male_tweets	199
2019-07-13	tweets	kurdish_female_tweets	48
2019-07-13	tweets	youth_focused_tweets	129
2019-07-13	users	male_users	3216
2019-07-13	users	female_users	834
2019-07-13	users	influencers_7k_20k	161
2019-07-13	users	influencers_20k_35k	41
2019-07-13	users	influencers_35k_and_above	71
2019-07-13	users	kurdish_users	144
2019-07-13	users	kurdish_male_users	71
2019-07-13	users	kurdish_female_users	13
2019-07-13	users	arab_users	5929
2019-07-13	users	arab_male_users	2456
2019-07-13	users	arab_female_users	627
2019-07-14	tweets	male_tweets	14239
2019-07-14	tweets	female_tweets	6208
2019-07-14	tweets	kurdish_tweets	577
2019-07-14	tweets	kurdish_male_tweets	204
2019-07-14	tweets	kurdish_female_tweets	62
2019-07-14	tweets	youth_focused_tweets	122
2019-07-14	users	male_users	3476
2019-07-14	users	female_users	903
2019-07-14	users	influencers_7k_20k	167
2019-07-14	users	influencers_20k_35k	38
2019-07-14	users	influencers_35k_and_above	79
2019-07-14	users	kurdish_users	179
2019-07-14	users	kurdish_male_users	87
2019-07-14	users	kurdish_female_users	15
2019-07-14	users	arab_users	6327
2019-07-14	users	arab_male_users	2646
2019-07-14	users	arab_female_users	675
2019-07-15	tweets	male_tweets	13185
2019-07-15	tweets	female_tweets	5798
2019-07-15	tweets	kurdish_tweets	697
2019-07-15	tweets	kurdish_male_tweets	234
2019-07-15	tweets	kurdish_female_tweets	63
2019-07-15	tweets	youth_focused_tweets	102
2019-07-15	users	male_users	3134
2019-07-15	users	female_users	874
2019-07-15	users	influencers_7k_20k	171
2019-07-15	users	influencers_20k_35k	44
2019-07-15	users	influencers_35k_and_above	76
2019-07-15	users	kurdish_users	177
2019-07-15	users	kurdish_male_users	81
2019-07-15	users	kurdish_female_users	19
2019-07-15	users	arab_users	5770
2019-07-15	users	arab_male_users	2375
2019-07-15	users	arab_female_users	661
2019-07-16	tweets	male_tweets	13075
2019-07-16	tweets	female_tweets	6154
2019-07-16	tweets	kurdish_tweets	583
2019-07-16	tweets	kurdish_male_tweets	203
2019-07-16	tweets	kurdish_female_tweets	56
2019-07-16	tweets	youth_focused_tweets	103
2019-07-16	users	male_users	3122
2019-07-16	users	female_users	899
2019-07-16	users	influencers_7k_20k	157
2019-07-16	users	influencers_20k_35k	40
2019-07-16	users	influencers_35k_and_above	91
2019-07-16	users	kurdish_users	172
2019-07-16	users	kurdish_male_users	70
2019-07-16	users	kurdish_female_users	12
2019-07-16	users	arab_users	5871
2019-07-16	users	arab_male_users	2361
2019-07-16	users	arab_female_users	688
2019-07-17	tweets	male_tweets	13438
2019-07-17	tweets	female_tweets	6434
2019-07-17	tweets	kurdish_tweets	657
2019-07-17	tweets	kurdish_male_tweets	221
2019-07-17	tweets	kurdish_female_tweets	62
2019-07-17	tweets	youth_focused_tweets	85
2019-07-17	users	male_users	3217
2019-07-17	users	female_users	860
2019-07-17	users	influencers_7k_20k	166
2019-07-17	users	influencers_20k_35k	37
2019-07-17	users	influencers_35k_and_above	86
2019-07-17	users	kurdish_users	145
2019-07-17	users	kurdish_male_users	68
2019-07-17	users	kurdish_female_users	14
2019-07-17	users	arab_users	5977
2019-07-17	users	arab_male_users	2459
2019-07-17	users	arab_female_users	649
2019-07-18	tweets	male_tweets	13770
2019-07-18	tweets	female_tweets	5669
2019-07-18	tweets	kurdish_tweets	549
2019-07-18	tweets	kurdish_male_tweets	190
2019-07-18	tweets	kurdish_female_tweets	55
2019-07-18	tweets	youth_focused_tweets	85
2019-07-18	users	male_users	3251
2019-07-18	users	female_users	896
2019-07-18	users	influencers_7k_20k	160
2019-07-18	users	influencers_20k_35k	38
2019-07-18	users	influencers_35k_and_above	77
2019-07-18	users	kurdish_users	154
2019-07-18	users	kurdish_male_users	62
2019-07-18	users	kurdish_female_users	19
2019-07-18	users	arab_users	6041
2019-07-18	users	arab_male_users	2534
2019-07-18	users	arab_female_users	674
2019-07-19	tweets	male_tweets	14804
2019-07-19	tweets	female_tweets	6200
2019-07-19	tweets	kurdish_tweets	633
2019-07-19	tweets	kurdish_male_tweets	208
2019-07-19	tweets	kurdish_female_tweets	75
2019-07-19	tweets	youth_focused_tweets	139
2019-07-19	users	male_users	3620
2019-07-19	users	female_users	943
2019-07-19	users	influencers_7k_20k	159
2019-07-19	users	influencers_20k_35k	39
2019-07-19	users	influencers_35k_and_above	80
2019-07-19	users	kurdish_users	141
2019-07-19	users	kurdish_male_users	65
2019-07-19	users	kurdish_female_users	15
2019-07-19	users	arab_users	6508
2019-07-19	users	arab_male_users	2777
2019-07-19	users	arab_female_users	705
2019-07-20	tweets	male_tweets	13915
2019-07-20	tweets	female_tweets	5882
2019-07-20	tweets	kurdish_tweets	514
2019-07-20	tweets	kurdish_male_tweets	145
2019-07-20	tweets	kurdish_female_tweets	55
2019-07-20	tweets	youth_focused_tweets	117
2019-07-20	users	male_users	3297
2019-07-20	users	female_users	887
2019-07-20	users	influencers_7k_20k	169
2019-07-20	users	influencers_20k_35k	37
2019-07-20	users	influencers_35k_and_above	84
2019-07-20	users	kurdish_users	167
2019-07-20	users	kurdish_male_users	60
2019-07-20	users	kurdish_female_users	19
2019-07-20	users	arab_users	6198
2019-07-20	users	arab_male_users	2531
2019-07-20	users	arab_female_users	671
2019-07-21	tweets	male_tweets	13827
2019-07-21	tweets	female_tweets	5540
2019-07-21	tweets	kurdish_tweets	508
2019-07-21	tweets	kurdish_male_tweets	205
2019-07-21	tweets	kurdish_female_tweets	67
2019-07-21	tweets	youth_focused_tweets	118
2019-07-21	users	male_users	3216
2019-07-21	users	female_users	877
2019-07-21	users	influencers_7k_20k	161
2019-07-21	users	influencers_20k_35k	33
2019-07-21	users	influencers_35k_and_above	86
2019-07-21	users	kurdish_users	152
2019-07-21	users	kurdish_male_users	65
2019-07-21	users	kurdish_female_users	13
2019-07-21	users	arab_users	6098
2019-07-21	users	arab_male_users	2479
2019-07-21	users	arab_female_users	655
2019-07-22	tweets	male_tweets	14567
2019-07-22	tweets	female_tweets	6054
2019-07-22	tweets	kurdish_tweets	613
2019-07-22	tweets	kurdish_male_tweets	238
2019-07-22	tweets	kurdish_female_tweets	68
2019-07-22	tweets	youth_focused_tweets	120
2019-07-22	users	male_users	3330
2019-07-22	users	female_users	930
2019-07-22	users	influencers_7k_20k	160
2019-07-22	users	influencers_20k_35k	38
